ID,Name,Day,X,Y
cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,95,0.6209070925887518,0.4536901994002688
cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,96,0.6142804850279928,0.4472116904225026
cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,97,0.6142804850279928,0.4472116904225026
cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,98,0.6142804850279928,0.4472116904225026
cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,99,0.6142804850279928,0.4472116904225026
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,73,0.914160538908463,0.9070875343256937
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,74,0.8342238066260759,0.8272026056494335
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,75,0.8250206684691084,0.8180054316560064
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,76,0.8158175303121409,0.8088082576625792
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,77,0.8066143921551734,0.7996110836691521
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,78,0.7974112539982059,0.790413909675725
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,79,0.7882081158412384,0.7812167356822979
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,80,0.7790049776842709,0.7720195616888708
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,81,0.7698018395273034,0.7628223876954436
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,82,0.6898861211489786,0.8243339896668012
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,83,0.7519667134274303,0.8852710595486203
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,84,0.7428234114174982,0.8760143976364203
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,85,0.663007310626218,0.7960091985491586
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,86,0.6538643517777447,0.786752197690526
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,87,0.6447213929292714,0.7774951968318933
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,88,0.6355784340807982,0.7682381959732606
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,89,0.6976487707642022,0.8291856575047745
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,90,0.6885050012477626,0.8199294573971799
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,91,0.679361231731323,0.8106732572895854
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,92,0.6702174622148834,0.8014170571819909
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,93,0.5853331164332326,0.8574553063561975
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,94,0.5762504468874557,0.8481391443071657
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,95,0.5671677773416789,0.838822982258134
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,96,0.5926478444311158,0.8630741880005282
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,97,0.5911958827232939,0.8611709508709282
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,98,0.6135379269542062,0.9467895443686595
4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,99,0.6764579021557687,1
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,73,0.9347553254891344,0.9725859658531948
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,74,0.8268138443715488,0.9526143468359214
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,75,0.7479596229490346,0.8728438908850426
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,76,0.6691054015265203,0.7930734349341637
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,77,0.6091548378626325,0.6986403362158056
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,78,0.5301749630293155,0.6189942864074466
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,79,0.45119508819599863,0.5393482365990876
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,80,0.3722152133626817,0.4597021867907286
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,81,0.2932353385293648,0.3800561369823696
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,82,0.21425546369604784,0.30041008717401063
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,83,0.1302704732892386,0.35743758123826846
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,84,0.05184146643428997,0.2772490236850294
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,85,-0.026587143642641545,0.197060078062781
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,86,-0.13024676865161477,0.21911921813007815
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,87,-0.20235699820654085,0.2874888960895613
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,88,-0.27438959814679426,0.35581305181682826
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,89,-0.3513392459139313,0.41968504027524667
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,90,-0.43056716263492906,0.4812170219239129
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,91,-0.5119797728831994,0.5403525629313897
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,92,-0.5976317531683223,0.5944911398682433
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,93,-0.6681309796974942,0.6635151417022507
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,94,-0.7404198655008022,0.73096576700612
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,95,-0.8107507857643935,0.7999107701150561
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,96,-0.8810118129201479,0.8688055749362671
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,97,-0.9511982234037933,0.9376542882001215
88151292-6c12-4fb8-b2d6-3e64821293b3,Immortals,98,-1,1
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,73,0.9942054022831738,0.9895533914453376
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,74,0.9149824838202991,0.9103639948116273
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,75,0.8357595653574245,0.8311745981779171
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,76,0.8272622866051804,0.8226809149045095
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,77,0.8187650078529364,0.8141872316311018
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,78,0.8102677291006923,0.8056935483576942
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,79,0.7310448106378177,0.726504151723984
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,80,0.651821892174943,0.6473147550902737
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,81,0.643324613422699,0.6388210718168661
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,82,0.6348273346704549,0.6303273885434585
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,83,0.6263300559182109,0.6218337052700509
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,84,0.6178327771659669,0.6133400219966433
